"IDPIF","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2011321416","131.46","646.88","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","LAZA","42.128288","-7.379995","2011-09-09","1031","1279","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","50","6","9","0","0"
"2001180099","131.12","646.04","0","0","4","ANDALUCIA","18","GRANADA","LOJA","MOCLÍN","37.346203","-3.772808","2001-07-14","880","1480","1","4","SIN DATOS","175","7","8","0","76502"
"2003060520","131","645.74","0","0","14","EXTREMADURA","6","BADAJOZ","SIERRA DE SAN PEDRO","SAN VICENTE DE ALCÁNTARA","39.393769","-7.140159","2003-08-01","181","471","0","1","RAYO","138","15","0","0","0"
"2004060382","131","645.74","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","MONTERRUBIO DE LA SERENA","38.030592","-5.45319","2004-08-29","150","340","1","4","SIN DATOS","46","8","1","0","0"
"2004322327","131","645.74","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CASTRO CALDELAS","42.425251","-7.398807","2004-07-26","1770","4310","1","4","SIN DATOS","68","6","5","0","113371"
"2006151063","131","645.74","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","ARANGA","43.225098","-7.995289","2006-07-17","350","3165","0","1","RAYO","59","5","2","0","587592"
"2011330510","130.94","645.6","0","0","5","ASTURIAS","33","ASTURIAS","ORIENTE","PEÑAMELLERA BAJA","43.333603","-4.633828","2011-03-25","0","483","0","6","INCENDIO REPRODUCIDO","14","0","2","0","0"
"2006321377","130.62","644.81","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.357833","-6.943747","2006-09-01","1240","1420","1","4","SIN DATOS","47","5","3","0","0"
"2008100231","130.6","644.76","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","NAVALMORAL DE LA MATA","39.884751","-5.558821","2008-07-09","715","4270","1","4","SIN DATOS","172","19","3","0","0"
"2005350021","130.11","643.55","0","0","12","CANARIAS","35","LAS PALMAS","GRAN CANARIA","VALLESECO","28.044149","-15.582978","2005-07-21","1398","4218","1","4","SIN DATOS","115","18","5","0","0"
"2001100272","130","643.28","0","0","14","EXTREMADURA","10","CACERES","IBORES-VILLUERCAS","LOGROSÁN","39.214142","-5.216808","2001-06-01","95","175","0","2","TRABAJOS FORESTALES","14","4","1","0","200"
"2001280070","130","643.28","0","0","16","MADRID","28","MADRID","P. REGIONAL DEL RIO GUADARRAMA","ROZAS DE MADRID, LAS","40.524002","-3.890688","2001-06-22","193","258","0","5","CAUSA DESCONOCIDA","41","7","2","0","0"
"2001370110","130","643.28","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","PEREÑA DE LA RIBERA","41.232349","-6.523638","2001-08-15","230","860","1","4","SIN DATOS","50","4","2","0","0"
"2002323557","130","643.28","0","0","3","GALICIA","32","OURENSE","A LIMIA","BANDE","42.052345","-7.907894","2002-09-03","750","1710","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","72","0","1","0","160178"
"2002330421","130","643.28","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.105118","-6.550733","2002-01-30","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","9","0","0","0","87129"
"2002330716","130","643.28","0","0","5","ASTURIAS","33","ASTURIAS","OVIEDO","BELMONTE DE MIRANDA","43.270324","-6.25168","2002-02-02","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","49384"
"2003060355","130","643.28","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","MÉRIDA","38.925677","-4.429326","2003-08-10","255","295","0","5","CAUSA DESCONOCIDA","46","6","2","0","0"
"2003490247","130","643.28","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","TORREGAMONES","41.49216","-6.213316","2003-09-10","1140","1215","1","4","SIN DATOS","45","1","2","8377","0"
"2004100363","130","643.28","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","ARROYO DE LA LUZ","39.459857","-6.599419","2004-07-18","345","550","1","4","SIN DATOS","92","3","7","0","0"
"2004362620","130","643.28","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","ARBO","42.128827","-8.269648","2004-08-02","735","775","1","4","SIN DATOS","31","53","6","16690","153804"
"2005270677","130","643.28","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","CERVANTES","42.798408","-6.933372","2005-08-09","554","602","0","3","LÍNEAS ELÉCTRICAS","80","12","11","0","0"
"2005322854","130","643.28","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","OÍMBRA","42.270249","-7.621704","2005-08-15","1295","1545","1","4","VANDALISMO","53","10","4","0","0"
"2006240022","130","643.28","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","LUCILLO","42.39001","-6.372047","2006-02-04","1020","1110","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","18","0","0","0","0"
"2006240411","130","643.28","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","VILLAMANÍN","42.973484","-5.704622","2006-08-29","0","0","1","4","SIN DATOS","54","0","7","0","0"
"2006361465","130","643.28","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","CANGAS","42.299191","-8.806438","2006-08-04","0","0","1","4","PROVOCADOS POR PIRÓMANOS","89","4","4","13552","825935"
"2007060133","130","643.28","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","FREGENAL DE LA SIERRA","38.214967","-6.517148","2007-08-03","365","1820","0","3","FERROCARRIL","79","3","2","0","0"
"2008240062","130","643.28","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","LUCILLO","42.39001","-6.372047","2008-01-29","1064","1174","1","4","SIN DATOS","8","0","0","0","0"
"2008390400","130","643.28","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793","-3.546782","2008-04-26","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","26477"
"2008490089","130","643.28","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.03407","-6.883556","2008-02-16","1320","1350","1","4","SIN DATOS","29","0","3","0","0"
"2009270414","130","643.28","0","1","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","CERVANTES","42.876091","-6.908436","2009-09-12","1250","2725","1","4","RECHAZO A LA CREACIÓN O EXISTENCIA DE ESPACIOS NATURALES PROTEGIDOS","231","17","12","0","152022"
"2009320541","130","643.28","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","LAZA","42.106512","-7.53479","2009-03-22","870","910","1","4","OTRAS MOTIVACIONES","37","8","1","0","96786"
"2009321633","130","643.28","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","MELÓN","42.300997","-8.183769","2009-09-27","1790","3727","0","5","CAUSA DESCONOCIDA","138","22","10","0","76012"
"2009331192","130","643.28","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.278025","-6.395788","2009-03-24","1189","1368","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","24","1","3","0","0"
"2010240248","130","643.28","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","VILLAMANÍN","43.036852","-5.709394","2010-09-15","693","1725","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","77","2","5","0","0"
"2010320991","130","643.28","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.170259","-7.158755","2010-08-29","1654","3340","1","4","VANDALISMO","141","12","16","0","52536"
"2011390026","130","643.28","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793","-3.546782","2011-01-16","1860","1890","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","8","0","0","0","20567"
"2011390114","130","643.28","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2011-02-10","2760","2790","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","14","1","0","446","20613"
"2012321144","129.52","642.09","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","RUBIÁ","42.478165","-6.905053","2012-07-31","490","1662","0","2","TRABAJOS FORESTALES","129","8","11","0","125190"
"2003090109","129.26","641.44","0","0","17","CASTILLA Y LEON","9","BURGOS","SEDANO","VALLE DE SEDANO","42.73315","-3.743131","2003-08-05","5425","7299","0","1","RAYO","165","12","16","0","0"
"2012150261","129","640.80","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","CORISTANCO","43.126053","-8.727396","2012-03-28","565","719","1","4","PROVOCADOS POR PIRÓMANOS","43","8","1","0","241879"
"2009331868","129","640.8","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.146841","-6.786395","2009-09-13","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","43","3","4","0","14742"
"2006500118","128.93","640.62","0","0","10","ARAGON","50","ZARAGOZA","CINCO VILLAS","UNCASTILLO","42.332438","-1.249128","2006-06-14","715","2245","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","122","12","1","0","154998"
"2003100245","128.32","639.11","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","TORRECILLAS DE LA TIESA","39.542367","-5.697548","2003-08-11","105","330","0","1","RAYO","122","3","1","0","0"
"2005280232","128.21","638.83","0","0","16","MADRID","28","MADRID","ROBLEDO DE CHAVELA","ROBLEDO DE CHAVELA","40.472263","-4.217722","2005-07-02","856","1741","1","4","SIN DATOS","253","32","11","0","0"
"2012330896","128","638.31","0","0","5","ASTURIAS","33","ASTURIAS","ORIENTE","LLANES","43.38991","-4.814504","2012-03-27","610","633","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","3","0","0","0","10312"
"2002390110","128","638.31","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","TUDANCA","43.15603","-4.360318","2002-01-29","630","2040","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","10","0","0","0","7042"
"2003410045","128","638.31","0","0","4","ANDALUCIA","41","SEVILLA","VEGA DEL GUADALQUIVIR","CANTILLANA","37.656515","-5.872446","2003-07-07","435","575","1","4","SIN DATOS","78","7","5","0","68505"
"2005150049","128","638.31","0","0","3","GALICIA","15","A CORUÑA","FERROL","FERROL","43.546643","-8.284681","2005-01-31","475","980","1","4","RECHAZO A LA CREACIÓN O EXISTENCIA DE ESPACIOS NATURALES PROTEGIDOS","8","1","0","0","0"
"2006361575","128","638.31","0","0","3","GALICIA","36","PONTEVEDRA","DEZA-TABEIROS","RODEIRO","42.592377","-7.982795","2006-08-06","520","715","1","4","PROVOCADOS POR PIRÓMANOS","16","5","0","4460","68616"
"2002080116","127.78","637.76","0","0","2","CATALUÑA","8","BARCELONA","VALLS OCCIDENTAL","CASTELLBISBAL","41.485595","1.947077","2002-07-11","276","1979","0","3","LÍNEAS ELÉCTRICAS","127","29","15","0","0"
"2012331060","127.7","637.56","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.247134","-6.37502","2012-03-29","2484","2508","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","34","2","3","0","0"
"2012390624","127.65","637.43","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2012-03-27","105","1635","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","6","0","0","0","121393"
"2006361461","127.53","637.13","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","PONTEVEDRA","42.373377","-8.591494","2006-08-04","505","1330","1","4","PROVOCADOS POR PIRÓMANOS","19","4","2","31423","287535"
"2003070077","127.38","636.76","0","1","15","ILLES BALEARS","7","ILLES BALEARS","MALLORCA","LLUCMAJOR","39.524634","2.941826","2003-08-08","1852","12922","0","2","FUMADORES","164","14","9","0","25559"
"2006270230","127.3","636.56","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","FONSAGRADA, A","43.020039","-7.113457","2006-06-09","800","955","1","4","SIN DATOS","70","9","5","0","79411"
"2003280307","127.03","635.88","0","0","16","MADRID","28","MADRID","ROBLEDO DE CHAVELA","VALDEMAQUEDA","40.508786","-4.298617","2003-09-20","628","5973","0","2","HOGUERAS","357","18","14","0","0"
"2012390756","127","635.81","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2012-12-24","0","1982","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","19943"
"2002060382","127","635.81","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","OLIVA DE MÉRIDA","38.747185","-6.122926","2002-08-31","360","630","1","4","SIN DATOS","35","2","2","0","30480"
"2002240113","127","635.81","0","0","17","CASTILLA Y LEON","24","LEON","PONFERRADA","PONFERRADA","42.499036","-6.562925","2002-03-26","1470","1500","1","4","SIN DATOS","17","0","1","0","4488"
"2002310024","127","635.81","0","0","13","NAVARRA","31","NAVARRA","ZONA 1","BAZTAN","43.160294","-1.505094","2002-02-03","0","0","1","4","SIN DATOS","11","1","0","0","119741"
"2005130081","127","635.81","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","PASTOS","ALMODÓVAR DEL CAMPO","38.767401","-4.386453","2005-06-05","482","1138","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","85","17","1","0","5207130"
"2007100156","127","635.81","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","BROZAS","39.61306","-6.79408","2007-07-14","160","310","1","4","PROVOCADOS CONTRA EL ACOTAMIENTO DE LA CAZA","56","3","2","0","0"
"2010331326","127","635.81","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.132319","-6.706083","2010-05-24","348","360","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","9","1","2","0","0"
"2003240295","126.9","635.56","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","MAGAZ DE CEPEDA","42.57011","-6.107663","2003-08-12","519","610","0","1","RAYO","31","5","9","0","80010"
"2011361614","126.7","635.06","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","ARBO","42.143394","-8.268803","2011-10-12","1354","1618","1","4","SIN DATOS","79","8","8","76999","45031"
"2011321867","126.37","634.23","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.087884","-7.103056","2011-10-02","747","6322","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","63","3","6","0","12036"
"2002322151","126","633.3","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VERÍN","41.859085","-7.415097","2002-07-23","275","470","1","4","SIN DATOS","112","0","8","0","50675"
"2005323068","125.8","632.8","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","MACEDA","42.243866","-7.596146","2005-08-20","700","800","1","4","SIN DATOS","64","8","5","0","0"
"2001190032","125","630.78","0","0","11","CASTILLA-MANCHA","19","GUADALAJARA","CAMPIÑA","GALÁPAGOS","40.711498","-3.349035","2001-06-29","255","345","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","121","6","2","0","4129"
"2001490413","125","630.78","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.097883","-6.971082","2001-12-17","2700","2700","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","1","0","0","0","0"
"2003100640","125","630.78","0","0","14","EXTREMADURA","10","CACERES","HURDES","PINOFRANQUEADO","40.37723","-6.349606","2003-08-08","0","0","0","1","RAYO","118","14","4","0","168272"
"2004150779","125","630.78","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","BOIRO","42.673902","-8.91086","2004-04-13","540","610","1","4","SIN DATOS","33","7","2","0","164279"
"2004490067","125","630.78","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.122276","-6.930577","2004-02-14","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","0"
"2005322926","125","630.78","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","MONTERREI","42.360165","-7.757274","2005-08-17","1855","1880","1","4","OTRAS MOTIVACIONES","17","0","0","0","0"
"2005323202","125","630.78","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VERÍN","42.126351","-7.949477","2005-08-22","1125","1170","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","76","8","8","0","0"
"2006150841","125","630.78","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","DUMBRÍA","42.936918","-9.11435","2006-07-12","870","2375","0","5","CAUSA DESCONOCIDA","53","10","5","0","84157"
"2006270063","125","630.78","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","NEGUEIRA DE MUÑIZ","43.113747","-6.874534","2006-04-04","550","580","0","1","RAYO","44","6","3","0","0"
"2006361514","125","630.78","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","CAMPO LAMEIRO","42.536995","-8.547893","2006-08-05","3480","3840","1","4","PROVOCADOS POR PIRÓMANOS","19","4","0","7915","319789"
"2007060044","125","630.78","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","MONTERRUBIO DE LA SERENA","38.645705","-5.446482","2007-07-03","290","570","1","4","SIN DATOS","43","8","3","0","0"
"2008270039","125","630.78","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","CERVANTES","42.76845","-6.948962","2008-02-16","946","1306","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","46","3","4","0","156464"
"2011390028","125","630.78","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SAN ROQUE DE RIOMIERA","43.22013","-3.717203","2011-01-16","0","1140","0","5","CAUSA DESCONOCIDA","0","0","0","0","19257"
"2001100637","124.95","630.66","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE GATA","CILLEROS","40.054864","-5.381904","2001-08-03","225","255","0","5","CAUSA DESCONOCIDA","73","9","5","0","63291"
"2011322396","124.8","630.28","0","0","3","GALICIA","32","OURENSE","A LIMIA","CALVOS DE RANDÍN","41.965104","-7.863854","2011-10-17","3566","5333","1","4","OTRAS MOTIVACIONES","1","0","0","0","0"
"2004290151","124.78","630.23","0","0","4","ANDALUCIA","29","MALAGA","COSTA DEL SOL","BENAHAVÍS","36.500327","-5.030216","2004-08-21","3295","2630","0","2","FUMADORES","244","15","16","197782","73152"
"2008390177","124.26","628.91","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SANTA MARIA DE CAYÓN","43.302435","-3.848428","2008-02-17","285","315","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","1","0","270","20263"
"2012100487","124","628.25","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE GATA","VALVERDE DEL FRESNO","40.2521","-6.850868","2012-03-27","2700","3840","0","2","QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL)","110","9","3","0","0"
"2003270776","124","628.25","0","0","3","GALICIA","27","LUGO","FONSAGRADA-OS ANCARES","CERVANTES","42.830337","-7.01308","2003-08-14","1130","3380","0","6","INCENDIO REPRODUCIDO","21","8","4","0","982516"
"2010240143","123.2","626.23","0","0","17","CASTILLA Y LEON","24","LEON","BENAVIDES DE ORBIGO","BENAVIDES","42.561391","-5.927379","2010-08-11","316","502","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","45","4","3","0","0"
"2003240120","123.16","626.12","0","0","17","CASTILLA Y LEON","24","LEON","BENAVIDES DE ORBIGO","LLAMAS DE LA RIBERA","42.641167","-5.869306","2003-05-23","325","369","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","48","5","1","0","134096"
"2003100695","123","625.72","0","0","14","EXTREMADURA","10","CACERES","HURDES","CASAR DE PALOMERO","40.294873","-6.29401","2003-08-05","1350","3270","1","4","PARA OBTENER MODIFICACIÓN EN EL USO DEL SUELO","70","7","10","0","1224"
"2003240245","123","625.72","0","1","17","CASTILLA Y LEON","24","LEON","PONFERRADA","PUENTE DE DOMINGO FLOREZ","42.420926","-6.777683","2003-08-06","1122","1197","1","4","SIN DATOS","49","5","3","0","23741"
"2006240492","123","625.72","0","1","17","CASTILLA Y LEON","24","LEON","ASTORGA","BRAZUELO","42.487159","-6.158347","2006-09-20","204","1284","1","4","SIN DATOS","52","0","2","0","0"
"2010390081","123","625.72","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","MIERA","43.28749","-3.716453","2010-02-24","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","26304"
"2011060084","123","625.72","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","USAGRE","38.462735","-6.127178","2011-07-16","245","1295","1","4","SIN DATOS","42","5","6","0","0"
"2010070069","122.8","625.21","0","0","15","ILLES BALEARS","7","ILLES BALEARS","MALLORCA","PETRA","39.692521","3.1888","2010-08-23","1308","2688","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","115","0","2","0","0"
"2011370179","122.6","624.7","0","0","17","CASTILLA Y LEON","37","SALAMANCA","GUIJUELO","TEJADO EL","40.465017","-5.535707","2011-08-20","125","1555","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","110","5","2","0","0"
"2006390174","122.4","624.19","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 2","CABEZÓN DE LIÉBANA","43.131255","-4.538975","2006-08-31","5370","9090","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","119","8","4","15502","179516"
"2002330340","122","623.17","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.105118","-6.550733","2002-01-29","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","8","0","0","0","2737"
