IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2009240541,350.0,0,0,CASTILLA Y LEON,LEON,LA BAÑEZA,CASTROCONTRIGO,42.21174400,-6.18868000,2009-07-17,276,276,2,OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS),68,8,6,0,0
2006330787,350.0,0,4,ASTURIAS,ASTURIAS,NARCEA,TINEO,43.41298500,-6.61522900,2006-03-29,1171,1245,4,Provocados por pastores y ganaderos para regenerar el pasto,37,2,2,0,336840
2002330667,350.0,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.10511800,-6.55073300,2002-02-02,1350,1710,4,Provocados por pastores y ganaderos para regenerar el pasto,2,0,0,0,1735628
2005240704,350.0,0,1,CASTILLA Y LEON,LEON,CISTIERNA,CREMENES,42.87733600,-5.13048000,2005-08-16,0,8770,1,RAYO,48,0,7,0,0
2009320522,350.0,0,0,GALICIA,OURENSE,A LIMIA,LOBEIRA,42.00866400,-8.05176900,2009-03-22,1412,1720,4,Provocados por cazadores para facilitar la caza,54,5,6,0,275320
2006321054,350.0,0,0,GALICIA,OURENSE,VERIN-VIANA,CUALEDRO,41.97837100,-7.56549300,2006-08-08,1325,2145,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,52,9,2,0,167628
2006151004,350.0,0,0,GALICIA,A CORUÑA,BERGANTIÑOS-MARIÑAS COR,PONTECESO,43.27863600,-8.92983700,2006-07-17,1573,1742,1,RAYO,20,4,3,0,0
2011490455,350.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.11610800,-6.92861300,2011-12-24,420,2190,4,Provocados por cazadores para facilitar la caza,0,0,0,0,0
2003280215,348.85,0,9,MADRID,MADRID,TORRELAGUNA,BUSTARVIEJO,40.84387300,-3.72699900,2003-08-05,1385,2152,1,RAYO,270,33,12,0,0
2006361795,347.75,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,"CAÑIZA, A",42.18336400,-8.29462000,2006-08-10,720,930,4,Provocados por pirómanos,12,4,2,30360,1055740
2011320443,347.69,0,0,GALICIA,OURENSE,A LIMIA,MUIÑOS,41.89802800,-7.95440900,2011-03-10,985,1320,4,Otras motivaciones,47,8,7,0,0
2001500089,347.66,0,0,ARAGON,ZARAGOZA,VALDEJALÓN,SANTA CRUZ DE GRÍO,41.37421500,-1.42272800,2001-07-07,760,2550,2,QUEMA AGRÍCOLA (SIN ESPECIFICAR),250,6,4,0,27646
2008490355,347.5,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,GALLEGOS DEL RIO,41.73958300,-6.16782300,2008-08-30,631,6230,2,OTRAS NEGLIGENCIAS (FUEGOS ARTIFICIALES),166,19,13,0,0
2002330693,345.5,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.23767500,-6.71428500,2002-02-02,0,767,4,Provocados por pastores y ganaderos para regenerar el pasto,7,0,0,0,2510788
2009030057,345.0,0,0,C. VALENCIANA,ALICANTE,LA MARINA ALTA,"VALL D' ALCALÁ, LA",38.79681100,-0.26478000,2009-07-22,1275,4240,2,OTRAS NEGLIGENCIAS (OTRAS),262,15,14,0,521107
2010070067,344.2,0,0,ILLES BALEARS,ILLES BALEARS,IBIZA,SANT JOAN DE LABRITJA,39.08529700,1.45852400,2010-08-22,4355,15975,2,HOGUERAS,427,22,21,0,0
2002330335,344.0,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.10511800,-6.55073300,2002-01-29,0,1710,4,Provocados por pastores y ganaderos para regenerar el pasto,9,1,0,0,579144
2005240485,344.0,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,PARAMO DEL SIL,42.82477900,-6.49087100,2005-06-10,4665,4785,1,RAYO,55,3,5,0,0
2004290103,344.0,0,0,ANDALUCIA,MALAGA,ANTEQUERA,MOLLINA,37.17534200,-4.68233500,2004-07-26,3200,2905,2,FUMADORES,178,8,9,128557,537959
2011430019,342.09,0,0,CATALUÑA,TARRAGONA,ALT CAMP,"RIBA, LA",41.31632900,1.17046600,2011-07-19,869,3981,5,RAYO,388,60,16,0,0
2005152180,341.0,0,0,GALICIA,A CORUÑA,BARBANZA,NEGREIRA,42.89630600,-8.86255200,2005-08-22,1685,1715,4,Otras motivaciones,69,9,4,0,0
2012390428,341.0,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793000,-3.54678200,2012-03-27,0,6420,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,214632
2005363088,340.8,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,CALDAS DE REIS,42.56536400,-8.72765800,2005-08-22,820,1820,4,Provocados por pastores y ganaderos para regenerar el pasto,87,9,5,53720,2117232
2006151763,340.0,0,0,GALICIA,A CORUÑA,BARBANZA,RIBEIRA,42.63033900,-8.98374300,2006-08-09,1000,2595,4,Otras motivaciones,57,9,0,0,4350308
2006490042,340.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.05319900,-6.92154800,2006-02-11,2310,2490,4,Sin datos,35,0,1,8004,0
2001370100,340.0,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,S ESTEBAN DE LA SIERRA,40.51515800,-5.87535200,2001-08-12,540,1830,4,Sin datos,157,7,7,0,50132
2003240057,340.0,0,0,CASTILLA Y LEON,LEON,LA BAÑEZA,LUYEGO,42.33668600,-6.23526200,2003-04-03,2430,2520,3,HOGUERAS,20,1,0,0,0
2003370120,340.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PERALEJOS DE ARRIBA,41.01017400,-6.31137900,2003-08-10,240,1500,1,RAYO,95,8,2,0,104200
2006030103,338.0,0,0,C. VALENCIANA,ALICANTE,LA MARINA ALTA,VALL DE GALLINERA,38.84814500,-0.20499000,2006-09-14,2150,2885,4,Sin datos,69,6,13,0,188788
2005450241,338.0,0,0,CASTILLA-MANCHA,TOLEDO,MONTES DE NAVAHERMOSA,SAN PABLO DE LOS MONTES,39.51980700,-4.26785900,2005-08-16,1620,4500,4,Provocados por cazadores para facilitar la caza,199,26,9,0,753792
2007490109,338.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,BERMILLO DE SAYAGO,41.38014400,-6.16201100,2007-07-31,250,1790,4,Provocados por cazadores para facilitar la caza,126,14,7,0,0
2002210093,337.1,0,0,ANDALUCIA,HUELVA,EL CONDADO,MANZANILLA,37.46694600,-6.46426200,2002-07-15,448,1196,4,Provocados por cazadores para facilitar la caza,166,17,20,97496,725092
2004151577,337.0,0,0,GALICIA,A CORUÑA,BARBANZA,NEGREIRA,42.86834200,-8.82714700,2004-06-15,2675,3083,4,Sin datos,29,7,3,0,975544
2006361453,336.73,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,LALÍN,42.72926800,-8.14446300,2006-08-04,1170,1815,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,64,14,1,68028,2790960
2005110087,335.68,0,0,ANDALUCIA,CADIZ,CAMPO DE GIBRALTAR,SAN ROQUE,36.20662100,-5.36635900,2005-06-27,2415,3705,2,OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS),375,14,11,0,0
2005322969,335.0,0,0,GALICIA,OURENSE,A LIMIA,XINZO DE LIMIA,42.36396600,-7.52066100,2005-08-18,910,3100,4,Sin datos,59,7,4,0,0
2012490490,334.32,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,VIDEMALA,41.61957300,-6.01501600,2012-09-03,1237,2767,4,Provocados por pastores y ganaderos para regenerar el pasto,125,10,3,0,0
2005120005,334.0,0,0,C. VALENCIANA,CASTELLON,LA PLANA ALTA,CABANES,40.18946800,0.18950300,2005-01-24,1275,2385,4,Provocados por pirómanos,34,4,4,0,0
2005151825,332.87,0,0,GALICIA,A CORUÑA,FERROL,NEDA,43.50601300,-8.11102000,2005-08-15,1510,3010,4,Otras motivaciones,114,12,11,0,0
2006230120,332.5,0,0,ANDALUCIA,JAEN,SIERRA MAGINA,JÓDAR,37.83660700,-3.37302300,2006-08-21,1180,1530,2,QUEMA DE BASURA,180,6,10,0,0
2009490516,332.0,0,0,CASTILLA Y LEON,ZAMORA,TABARA,FERRERUELA,41.78780700,-5.96039300,2009-08-23,1291,2691,4,Provocados por cazadores para facilitar la caza,99,11,3,0,0
2004100258,330.82,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ALCUÉSCAR,39.20358000,-6.29404800,2004-06-30,378,707,3,TRABAJOS FORESTALES,50,3,4,0,0
2009490549,330.68,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,FIGUERUELA DE ARRIBA,41.88498700,-6.56784800,2009-09-03,625,2550,4,"Provocados para ahuyentar animales (lobos, jabalíes)",93,7,5,0,0
2012390777,330.0,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.15120700,-3.76463200,2012-12-23,2115,2115,4,Provocados por pastores y ganaderos para regenerar el pasto,7,1,0,180,272396
2006320997,330.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,VILAMARÍN,42.46782300,-7.89656500,2006-08-06,3205,6630,4,Sin datos,152,8,4,0,721944
2005323139,330.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,AMOEIRO,42.27110000,-7.52721200,2005-08-21,5270,5920,2,OTRAS NEGLIGENCIAS (OTRAS),54,8,7,0,0
2002390092,330.0,0,0,CANTABRIA,CANTABRIA,COMARCA 4,CABUÉRNIGA,43.21396600,-4.30307800,2002-01-26,1710,1770,4,Provocados por pastores y ganaderos para regenerar el pasto,22,0,0,20760,161280
2004322255,330.0,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,CENLLE,42.37702900,-8.09994600,2004-07-24,5105,5865,4,Sin datos,46,43,13,0,3996352
2013320395,329.13,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,LAROUCO,42.38239600,-7.16192100,2013-08-11,1611,4301,5,RAYO,182,32,17,0,1415424
2011490169,329.02,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.09738700,-6.94714800,2011-04-17,543,1363,4,Sin datos,34,1,5,0,0
2006490231,329.0,0,0,CASTILLA Y LEON,ZAMORA,TABARA,RIOFRIO DE ALISTE,41.83866900,-6.18183800,2006-08-31,600,3720,4,Sin datos,168,17,10,121676,0
2001060207,328.86,0,0,EXTREMADURA,BADAJOZ,LA SERENA,DON BENITO,39.05644400,-0.10020500,2001-07-23,700,1720,5,RAYO,39,5,4,0,0
2012170122,327.9,0,0,CATALUÑA,GIRONA,BAIX EMPORDA,SANTA CRISTINA D' ARO,41.81445900,2.95905300,2012-03-09,1618,4198,4,Sin datos,86,0,4,0,0
2011322383,327.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,ESGOS,42.30823000,-7.69428100,2011-10-16,2808,5233,4,Provocados por pirómanos,58,10,0,0,519052
2002330684,327.0,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,GRANDAS DE SALIME,43.19769500,-6.90079700,2002-02-02,0,870,6,RAYO,11,1,0,0,2462736
2002470044,326.61,0,0,CASTILLA Y LEON,VALLADOLID,QUINTANILLA DE ONESIMO,VALBUENA DE DUERO,41.66466900,-4.28223000,2002-07-27,505,624,3,TRABAJOS FORESTALES,64,16,4,7098,60096
2012280243,325.93,0,0,MADRID,MADRID,TORRELAGUNA,"VELLÓN, EL",40.78038300,-3.57860700,2012-07-12,446,4829,2,OTRAS NEGLIGENCIAS (RESTOS DE PODA DE URBANIZACIÓN),1288,20,11,0,0
2011240502,325.68,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,CARMENES,42.99279300,-5.60635800,2011-10-02,3310,6219,4,Sin datos,96,6,11,0,0
2011331475,325.51,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.11258800,-6.69609100,2011-10-16,2274,2480,4,Sin datos,20,0,0,0,0
2006390319,325.0,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.26925500,-3.63252000,2006-03-26,1290,1380,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),8,0,0,634,5632
2011390181,325.0,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793000,-3.54678200,2011-02-11,1050,1110,4,Provocados por pastores y ganaderos para regenerar el pasto,4,0,0,0,202976
2012240503,325.0,0,0,CASTILLA Y LEON,LEON,VILLABLINO-HUERGAS DE BABIA,PALACIOS DEL SIL,42.90999200,-6.36168800,2012-08-09,4106,4678,3,MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS),183,6,9,0,0
2002151839,325.0,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,TEO,42.79185800,-8.57014300,2002-08-31,1805,3140,4,Provocados por pastores y ganaderos para regenerar el pasto,105,14,14,0,809224
2005440144,324.5,0,2,ARAGON,TERUEL,CUENCAS MINERAS,CAÑIZAR DEL OLIVAR,40.81698900,-0.61441300,2005-07-17,1170,2940,2,FUMADORES,226,16,8,0,136053
2005410092,323.87,0,0,ANDALUCIA,SEVILLA,SIERRA NORTE,GUILLENA,37.63189100,-6.07698100,2005-07-29,475,2555,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),142,10,13,0,0
2012370002,322.91,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,FRESNEDOSO,40.42817700,-5.72476600,2012-01-08,1394,1620,4,Provocados por cazadores para facilitar la caza,53,2,0,0,0
2007490134,321.3,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,SAMIR DE LOS CAÑOS,41.67821400,-6.20705000,2007-08-05,471,1700,4,Sin datos,47,9,10,0,0
2001060299,321.0,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,MÉRIDA,39.06145000,-6.40015900,2001-07-02,400,400,5,RAYO,68,13,4,0,0
2011360758,320.68,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,"CAÑIZA, A",42.18272700,-8.26351900,2011-06-26,1600,3755,5,RAYO,209,7,9,241572,2587612
2005290149,320.66,0,0,ANDALUCIA,MALAGA,COSTA DEL SOL,CASARES,36.38899600,-5.24299800,2005-07-04,580,2320,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),480,18,10,232536,11710
2010090101,320.04,0,0,CASTILLA Y LEON,BURGOS,MIRANDA DE EBRO,CONDADO DE TREVIÑO,42.72972200,-2.71130400,2010-08-26,417,8614,2,OTRAS NEGLIGENCIAS (OTRAS),242,73,11,0,0
2008490234,320.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,TREFACIO,42.14423800,-6.66408000,2008-04-06,865,1545,4,Provocados por pastores y ganaderos para regenerar el pasto,34,1,5,0,0
2009370310,320.0,0,0,CASTILLA Y LEON,SALAMANCA,CIUDAD RODRIGO,OTRA PROVINCIA,40.84015100,-6.82938300,2009-08-19,480,2580,2,QUEMA DE MATORRAL (SIN ESPECIFICAR),214,5,12,0,0
2011390545,320.0,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793000,-3.54678200,2011-04-08,2040,2730,4,Provocados por pastores y ganaderos para regenerar el pasto,4,0,1,72,200792
2002250008,320.0,0,0,CATALUÑA,LLEIDA,VAL D ARAN,NAUT ARAN,42.71114400,0.88864800,2002-01-29,1035,2215,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),18,3,1,0,0
2006151568,320.0,0,0,GALICIA,A CORUÑA,BARBANZA,PORTO DO SON,42.72779800,-8.95326600,2006-08-06,2445,2625,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,112,2,0,0,3651544
2007321043,320.0,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CHANDREXA DE QUEIXA,42.33739100,-7.35114900,2007-11-10,1641,2306,4,Provocados por pastores y ganaderos para regenerar el pasto,49,4,2,0,389224
2007430104,319.9,0,5,CATALUÑA,TARRAGONA,BAIX CAMP,MONT-ROIG DEL CAMP,41.04180300,0.93136100,2007-07-04,1751,3662,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),302,71,10,0,0
2013190191,318.32,0,0,CASTILLA-MANCHA,GUADALAJARA,CAMPIÑA,VALDECONCHA,40.44643700,-2.88187700,2013-08-06,1219,1974,3,MOTORES Y MÁQUINAS (OTROS),321,26,30,0,0
2009240616,317.9,0,0,CASTILLA Y LEON,LEON,RIAÑO,BOCA DE HUERGANO,42.99058100,-4.93151800,2009-08-17,5133,5133,4,Sin datos,95,4,17,0,0
2006361716,317.45,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,"ESTRADA, A",42.61222400,-8.48277900,2006-08-08,6340,6700,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,41,7,3,90864,0
2001210135,316.92,0,1,ANDALUCIA,HUELVA,EL ANDEVALO,SANTA BÁRBARA DE CASA,37.76257900,-7.15262100,2001-08-04,420,450,4,Provocados por venganzas,98,5,7,0,380736
2005361301,316.0,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,PONTEAREAS,42.17505500,-8.45764900,2005-03-18,835,925,4,Provocados por pirómanos,44,13,3,75468,2450592
2011110030,314.85,0,0,ANDALUCIA,CADIZ,CAMPO DE GIBRALTAR,SAN ROQUE,36.21786900,-5.36914500,2011-07-06,1990,2691,4,Provocados por pastores y ganaderos para regenerar el pasto,347,14,11,0,0
2011321880,314.0,1,0,GALICIA,OURENSE,VERIN-VIANA,MONTERREI,42.00875800,-7.47392700,2011-10-02,1704,5945,5,RAYO,93,11,12,0,2074776
2012500210,313.99,0,0,ARAGON,ZARAGOZA,CINCO VILLAS,VALPALMAS,42.15533700,-0.84120600,2012-07-02,974,1806,3,MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS),228,46,5,0,16811
2006152167,313.0,0,0,GALICIA,A CORUÑA,BARBANZA,PADRÓN,42.76742700,-8.58741100,2006-08-09,635,975,4,Sin datos,2,0,0,0,1753420
2003130098,311.5,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,PUERTOLLANO,38.65099400,-4.05886700,2003-07-29,600,1740,5,RAYO,101,12,6,0,12114048
2011271111,310.0,0,0,GALICIA,LUGO,TERRA CHA,RIBEIRA DE PIQUÍN,43.17747200,-7.18673200,2011-10-23,730,1600,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,106,15,1,0,9411472
2001180151,310.0,0,2,ANDALUCIA,GRANADA,SIERRA NEVADA (GR),PINOS GENIL,37.16419600,-3.52207200,2001-08-24,635,945,2,QUEMA DE BASURA,234,12,12,0,104179
2012450541,308.8,0,0,CASTILLA-MANCHA,TOLEDO,LA MANCHA,VILLANUEVA DE BOGAS,39.73607900,-3.68269900,2012-08-10,1711,1814,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),87,7,8,0,0
2009240276,308.29,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,PERANZANES,42.84249800,-6.68069000,2009-03-22,973,1211,4,Sin datos,12,1,2,0,0
2008490346,308.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,FARIZA,41.36176300,-6.28667600,2008-08-28,4305,6075,3,MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS),102,14,12,0,0
2012321420,307.03,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CARBALLEDA DE VALDEORRAS,42.37047600,-6.87947800,2012-09-15,1089,1638,4,Provocados por pirómanos,111,11,13,0,1706728
2007100126,307.0,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,RUANES,39.34554900,-6.00275400,2007-07-13,170,545,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,79,11,5,0,0
2003370101,306.6,0,0,CASTILLA Y LEON,SALAMANCA,GUIJUELO,MEMBRIBE DE LA SIERRA,40.70470400,-5.79690700,2003-08-05,210,1635,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),152,10,0,0,24706
2012380725,306.41,0,0,CANARIAS,S.C. TENERIFE,TENERIFE,"TANQUE, EL",28.34130000,-16.79600300,2012-08-10,12408,117577,4,Sin datos,534,21,3,0,0
2008390257,305.0,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.15120700,-3.76463200,2008-02-08,2820,2880,4,Provocados por pastores y ganaderos para regenerar el pasto,10,0,0,308,261864
2012390466,304.0,0,0,CANTABRIA,CANTABRIA,COMARCA 4,"TOJOS, LOS",43.14314400,-4.21725100,2012-03-28,1980,2040,4,Provocados por pastores y ganaderos para regenerar el pasto,20,0,2,2368,251772
2012331038,303.2,0,0,ASTURIAS,ASTURIAS,OVIEDO,SALAS,43.36463000,-6.29594600,2012-03-29,440,522,4,Provocados por pastores y ganaderos para regenerar el pasto,46,8,1,0,0
2012040150,302.36,0,3,ANDALUCIA,ALMERIA,LEVANTE ALMERIENSE,BÉDAR,37.18216100,-1.96494900,2012-08-25,2060,8388,3,MOTORES Y MÁQUINAS (OTROS),612,88,16,0,0
2005040083,301.35,0,0,ANDALUCIA,ALMERIA,SIERRA NEVADA  (AL),BEIRES,37.01801000,-2.77485300,2005-08-10,340,2665,2,ESCAPE DE VERTEDERO,212,13,10,88044,5882
2012240337,301.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.23843500,-6.39976500,2012-03-29,1756,1756,4,Sin datos,45,3,6,0,0
2004270457,300.69,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.48844900,-7.24658300,2004-06-06,1520,1660,1,RAYO,136,18,3,27400,247324
2009110055,300.28,0,0,ANDALUCIA,CADIZ,CAMPO DE GIBRALTAR,TARIFA,36.10490700,-5.76935200,2009-07-18,4323,13398,4,Sin datos,530,30,24,0,0
2005490681,300.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.09788300,-6.97108200,2005-08-15,9810,10169,2,OTRAS NEGLIGENCIAS (OTRAS),37,0,4,24746,0
2001151636,300.0,0,0,GALICIA,A CORUÑA,FISTERRA,CAMARIÑAS,43.17531400,-9.14773100,2001-09-09,1630,1980,4,Sin datos,96,7,7,0,4180500
2002100518,300.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,VILLANUEVA DE LA VERA,40.14761500,-5.44188700,2002-07-02,3930,8510,5,RAYO,182,18,13,0,0
2009320526,300.0,0,0,GALICIA,OURENSE,A LIMIA,XINZO DE LIMIA,42.01244900,-7.77521300,2009-03-22,928,1405,5,RAYO,49,6,2,0,462548
2003100109,300.0,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ALCÁNTARA,39.62577900,-6.99831400,2003-06-12,515,845,3,TRABAJOS FORESTALES,35,2,1,0,0
2004390018,300.0,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.26925500,-3.63252000,2004-02-03,3145,3235,5,RAYO,8,0,0,1176,0
2002240074,300.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.26897900,-6.41487700,2002-03-21,360,360,4,Provocados por pastores y ganaderos para regenerar el pasto,11,0,0,0,0
2001220044,300.0,0,0,ARAGON,HUESCA,LA JACETANIA,JACA,42.57471900,-0.54966400,2001-08-01,2845,4260,1,RAYO,79,2,3,336,4800264
2009060101,300.0,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,FUENTE DEL MAESTRE,38.50538500,-6.41414100,2009-07-29,670,5950,4,Provocados por cazadores para facilitar la caza,46,0,3,0,0
2006240451,300.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,42.70185700,-6.80745100,2006-09-08,5938,6418,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),67,5,5,0,0
2009130156,299.0,0,1,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,ALCOBA,39.35373200,-4.53137800,2009-07-02,568,2561,4,Sin datos,278,10,28,0,0
2011331752,298.25,0,0,ASTURIAS,ASTURIAS,AVILES,CANDAMO,43.42286400,-6.03037300,2011-12-16,548,565,4,Sin datos,23,3,0,0,1257320
2004210088,298.0,0,0,ANDALUCIA,HUELVA,EL ANDEVALO,SANTA BÁRBARA DE CASA,37.80757400,-7.22910600,2004-07-11,280,446,4,Sin datos,108,12,8,0,69416
2003170157,297.0,0,0,CATALUÑA,GIRONA,BAIX EMPORDA,CASTELL-PLATJA D' ARO,41.81827100,3.03491800,2003-08-29,360,3480,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),617,99,20,0,0
2007370174,297.0,0,0,CASTILLA Y LEON,SALAMANCA,CIUDAD RODRIGO,PUERTO SEGURO,40.79512900,-6.72914400,2007-08-18,1095,2730,4,Provocados por pastores y ganaderos para regenerar el pasto,144,9,8,0,18720
2011321898,296.27,0,0,GALICIA,OURENSE,VERIN-VIANA,OÍMBRA,41.84985600,-7.51090900,2011-10-02,1000,3630,4,Otras motivaciones,57,5,6,0,0
2002180067,296.0,0,0,ANDALUCIA,GRANADA,LOS MONTES,VILLANUEVA DE LAS TORRES,37.54827300,-3.10461500,2002-06-26,530,1080,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),99,11,2,571,8926
2009330948,295.78,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,ILLANO,43.31657000,-6.79463200,2009-03-21,4786,6207,4,Provocados por pastores y ganaderos para regenerar el pasto,108,18,9,0,1555788
2013280204,294.7,0,1,MADRID,MADRID,PRCAM-SUR,TRES CANTOS,40.62357000,-3.69009300,2013-08-22,1039,1886,2,QUEMA DE BASURA,123,20,9,0,0
2004060228,293.0,0,0,EXTREMADURA,BADAJOZ,LA SERENA,CASTUERA,38.79317800,-5.56870500,2004-07-28,190,335,4,Sin datos,54,7,0,0,0
2005361239,292.0,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,FORCAREI,42.62318800,-8.37364600,2005-03-17,445,665,4,Provocados por pastores y ganaderos para regenerar el pasto,55,8,8,172716,252740
2012330753,291.8,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.29467900,-6.66357200,2012-03-25,601,610,4,Provocados por pastores y ganaderos para regenerar el pasto,12,1,2,0,1080720
2006361703,291.5,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTE CALDELAS,42.36703500,-8.52559000,2006-08-08,6710,7370,4,Provocados por pastores y ganaderos para regenerar el pasto,72,10,0,76752,3696904
2003270351,290.3,0,1,GALICIA,LUGO,LUGO-SARRIA,LUGO,43.08766300,-7.47514000,2003-06-21,891,1885,4,Sin datos,81,7,7,31128,3244304
2003410040,290.0,0,1,ANDALUCIA,SEVILLA,SIERRA NORTE,"PEDROSO, EL",37.75784200,-5.74070600,2003-07-04,522,1393,2,TRABAJOS FORESTALES,200,6,13,0,99202
2009331018,290.0,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.24335600,-6.71934700,2009-03-21,0,2654,4,"Provocados para ahuyentar animales (lobos, jabalíes)",9,0,2,0,1425884
2012330958,290.0,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.26249500,-6.69489100,2012-03-28,2073,4329,4,Provocados por pastores y ganaderos para regenerar el pasto,22,1,1,0,0
2004100364,290.0,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,CÁCERES,39.43634500,-6.60824300,2004-07-18,373,1998,4,Sin datos,132,7,9,0,69120
